ID,TipoConstrução,Zoneamento,FrenteLote,AreaLote,Rua,ConfigLote,Vizinhanca,TipoImovel,EstiloCasa,QualidadeGeral,CondicaoGeral,AnoConstrucao,AnoReforma,QualidadeExterior,CondicaoExterior,Fundacao,QualiPorao,CondiPorao,AreaTotalPorao,AreaHabitavel,NumeroQuarto,NumeroCozinha,TotalComodos,NumeroVagas,AreaVagas,AnoVenda,PrecoVenda
855,20,Residencial_Baixa,102.0,17920,Pavimentada,Interno,Sawyer,Casa Unifamiliar,Um Andar,5,4,1955,1974,Media,Media,Blocos de Concreto,Media,Media,1763.0,1779,3,1,6,2.0,454.0,2006,170000.0
856,20,Residencial_Baixa,,6897,Pavimentada,Esquina,Sawyer,Casa Unifamiliar,Um Andar,5,8,1962,2010,Media,Boa,Blocos de Concreto,Media,Media,1040.0,1040,3,1,6,1.0,260.0,2010,127000.0
857,80,Residencial_Baixa,,10970,Pavimentada,Interno,CollgCr,Casa Unifamiliar,Nivel Dividido,6,6,1978,1978,Media,Media,Blocos de Concreto,Boa,Boa,940.0,1026,3,1,5,2.0,576.0,2008,147000.0
858,60,Residencial_Baixa,65.0,8125,Pavimentada,Interno,Gilbert,Casa Unifamiliar,Dois Andar,6,5,1994,1995,Media,Media,Concreto Vazado,Boa,Media,702.0,1481,3,1,6,2.0,343.0,2009,174000.0
859,20,Residencial_Baixa,80.0,10400,Pavimentada,Interno,NWAmes,Casa Unifamiliar,Um Andar,7,5,1976,1976,Media,Media,Blocos de Concreto,Boa,Media,1090.0,1370,3,1,6,2.0,479.0,2009,152000.0
860,60,Residencial_Baixa,,11029,Pavimentada,Esquina,NWAmes,Casa Unifamiliar,Dois Andar,6,7,1968,1984,Media,Media,Blocos de Concreto,Media,Media,1054.0,2654,4,1,9,2.0,619.0,2006,250000.0
861,50,Residencial_Baixa,55.0,7642,Pavimentada,Esquina,Crawfor,Casa Unifamiliar,Um e Meio Andar Finalizado,7,8,1918,1998,Boa,Media,Tijolos e Pedra,Media,Media,912.0,1426,3,1,7,1.0,216.0,2007,189950.0
862,190,Residencial_Baixa,75.0,11625,Pavimentada,Interno,Sawyer,Conversao duas familias,Um Andar,5,4,1965,1965,Media,Media,Concreto Vazado,Media,Media,1039.0,1039,3,1,6,2.0,504.0,2010,131500.0
863,20,Residencial_Baixa,81.0,9672,Pavimentada,Esquina,SawyerW,Casa Unifamiliar,Um Andar,6,5,1984,1985,Media,Media,Concreto Vazado,Boa,Media,1040.0,1097,3,1,6,2.0,480.0,2010,152000.0
864,20,Residencial_Baixa,70.0,7931,Pavimentada,Interno,NAmes,Casa Unifamiliar,Um Andar,5,5,1959,1959,Media,Media,Blocos de Concreto,Media,Media,1148.0,1148,3,1,6,1.0,672.0,2009,132500.0
865,20,Residencial_Alta_Vila,72.0,8640,Pavimentada,Interno,Somerst,Casa Unifamiliar,Um Andar,7,5,2007,2008,Boa,Media,Concreto Vazado,Excelente,Media,1372.0,1372,3,1,6,2.0,529.0,2008,250580.0
866,20,Residencial_Baixa,,8750,Pavimentada,Interno,NAmes,Casa Unifamiliar,Um Andar,5,6,1970,1970,Media,Media,Blocos de Concreto,Media,Media,1002.0,1002,3,1,5,2.0,902.0,2009,148500.0
867,20,Residencial_Baixa,67.0,10656,Pavimentada,Interno,Timber,Casa Unifamiliar,Um Andar,8,5,2006,2007,Boa,Media,Concreto Vazado,Boa,Media,1638.0,1646,3,1,6,3.0,870.0,2007,248900.0
868,20,Residencial_Baixa,85.0,6970,Pavimentada,Esquina,Sawyer,Casa Unifamiliar,Um Andar,4,5,1961,1961,Media,Media,Blocos de Concreto,Media,Media,1040.0,1120,3,1,5,2.0,544.0,2007,129000.0
869,60,Residencial_Baixa,,14762,Pavimentada,Esquina,Gilbert,Casa Unifamiliar,Dois Andar,5,6,1948,1950,Media,Media,Laje,,,0.0,2320,2,1,7,2.0,672.0,2006,169000.0
870,60,Residencial_Baixa,80.0,9938,Pavimentada,Interno,SawyerW,Casa Unifamiliar,Dois Andar,7,5,1993,1994,Boa,Media,Concreto Vazado,Boa,Media,1050.0,1949,3,1,8,2.0,574.0,2010,236000.0
871,20,Residencial_Baixa,60.0,6600,Pavimentada,Interno,NAmes,Casa Unifamiliar,Um Andar,5,5,1962,1962,Media,Media,Blocos de Concreto,Media,Media,894.0,894,2,1,5,1.0,308.0,2009,109500.0
872,60,Residencial_Baixa,70.0,8750,Pavimentada,Interno,CollgCr,Casa Unifamiliar,Dois Andar,6,5,1998,1998,Media,Media,Concreto Vazado,Boa,Media,804.0,1682,3,1,7,2.0,523.0,2010,200500.0
873,20,Residencial_Baixa,74.0,8892,Pavimentada,Esquina,NAmes,Casa Unifamiliar,Um Andar,5,7,1953,1996,Boa,Media,Pedra,Media,Media,105.0,910,3,1,5,2.0,414.0,2008,116000.0
874,40,Residencial_Baixa,60.0,12144,Pavimentada,Interno,NAmes,Casa Unifamiliar,Um Andar,5,7,1949,1950,Boa,Media,Blocos de Concreto,Media,Media,832.0,1268,3,1,6,1.0,288.0,2009,133000.0
875,50,Residencial_Media,52.0,5720,Pavimentada,Interno,OldTown,Casa Unifamiliar,Um e Meio Andar Finalizado,5,6,1941,1950,Media,Media,Blocos de Concreto,Media,Media,676.0,1131,3,1,5,1.0,200.0,2009,66500.0
876,60,Residencial_Alta_Vila,75.0,9000,Pavimentada,Interno,Somerst,Casa Unifamiliar,Dois Andar,8,5,2007,2007,Boa,Media,Concreto Vazado,Boa,Media,1184.0,2610,4,1,11,2.0,550.0,2007,303477.0
877,20,Residencial_Baixa,94.0,25286,Pavimentada,Interno,Mitchel,Casa Unifamiliar,Um Andar,4,5,1963,1963,Media,Media,Concreto Vazado,Media,Media,1064.0,1040,3,1,5,2.0,648.0,2007,132250.0
879,85,Residencial_Baixa,88.0,11782,Pavimentada,Interno,Sawyer,Casa Unifamiliar,Foyer Dividido,5,7,1961,1995,Media,Media,Blocos de Concreto,Media,Media,1109.0,1155,3,1,6,2.0,576.0,2010,148000.0
880,20,Residencial_Baixa,,7000,Pavimentada,Fim de Rua,CollgCr,Casa Unifamiliar,Um Andar,5,8,1978,2005,Boa,Boa,Blocos de Concreto,Media,Media,864.0,864,3,1,6,1.0,336.0,2009,136500.0
881,20,Residencial_Baixa,60.0,7024,Pavimentada,Interno,Edwards,Casa Unifamiliar,Um Andar,5,5,2005,2006,Media,Media,Concreto Vazado,Excelente,Boa,1090.0,1090,2,1,5,2.0,450.0,2007,157000.0
882,50,Residencial_Baixa,44.0,13758,Pavimentada,Fim de Rua,Timber,Casa Unifamiliar,Um e Meio Andar Finalizado,7,5,1990,1991,Boa,Boa,Blocos de Concreto,Boa,Media,1156.0,1717,3,1,7,2.0,400.0,2007,187500.0
883,60,Residencial_Baixa,,9636,Pavimentada,Esquina,Gilbert,Casa Unifamiliar,Dois Andar,6,5,1992,1993,Media,Media,Concreto Vazado,Boa,Media,808.0,1593,3,1,7,2.0,389.0,2009,178000.0
884,75,Residencial_Baixa,60.0,6204,Pavimentada,Interno,SWISU,Casa Unifamiliar,Dois e Meio Andar Finalizado,4,5,1912,1950,Boa,Media,Concreto Vazado,Media,Razoavel,795.0,2230,5,1,10,1.0,440.0,2006,118500.0
885,20,Residencial_Baixa,65.0,7150,Pavimentada,Interno,NAmes,Casa Unifamiliar,Um Andar,5,5,1967,1967,Media,Media,Blocos de Concreto,Media,Media,892.0,892,3,1,5,1.0,288.0,2009,100000.0
886,120,Residencial_Alta_Vila,50.0,5119,Pavimentada,Fim de Rua,Somerst,Casa Geminada - final fileira,Um Andar,9,5,1999,2000,Boa,Media,Concreto Vazado,Excelente,Media,1698.0,1709,2,1,5,2.0,506.0,2008,328900.0
887,90,Residencial_Baixa,70.0,8393,Pavimentada,Esquina,NAmes,Duplex,Um Andar,5,5,1959,2005,Media,Media,Blocos de Concreto,Media,Media,1626.0,1712,4,2,8,2.0,588.0,2006,145000.0
888,50,Residencial_Baixa,59.0,16466,Pavimentada,Interno,Edwards,Casa Unifamiliar,Um e Meio Andar Finalizado,5,7,1955,1955,Media,Boa,Concreto Vazado,Media,Media,816.0,1393,3,1,8,1.0,300.0,2008,135500.0
889,20,Residencial_Baixa,95.0,15865,Pavimentada,Interno,NAmes,Casa Unifamiliar,Um Andar,8,6,1970,1970,Boa,Boa,Concreto Vazado,Media,Boa,2217.0,2217,4,1,8,2.0,621.0,2007,268000.0
890,20,Residencial_Baixa,128.0,12160,Pavimentada,Interno,NAmes,Casa Unifamiliar,Um Andar,6,4,1953,1953,Media,Media,Blocos de Concreto,Media,Media,1505.0,1505,2,1,6,2.0,505.0,2009,149500.0
891,50,Residencial_Baixa,60.0,8064,Pavimentada,Esquina,NAmes,Casa Unifamiliar,Um e Meio Andar Finalizado,5,7,1949,2006,Media,Boa,Blocos de Concreto,Media,Media,672.0,924,3,1,6,2.0,576.0,2007,122900.0
892,60,Residencial_Baixa,70.0,11184,Pavimentada,Interno,Sawyer,Casa Unifamiliar,Dois Andar,6,5,1978,1978,Media,Media,Blocos de Concreto,Media,Media,918.0,1683,3,1,7,2.0,440.0,2009,172500.0
893,20,Residencial_Baixa,70.0,8414,Pavimentada,Interno,Sawyer,Casa Unifamiliar,Um Andar,6,8,1963,2003,Media,Media,Blocos de Concreto,Media,Media,1059.0,1068,3,1,6,1.0,264.0,2006,154500.0
894,20,Residencial_Baixa,,13284,Pavimentada,Interno,Sawyer,Casa Unifamiliar,Um Andar,5,5,1954,1954,Media,Media,Concreto Vazado,Boa,Media,1383.0,1383,3,1,6,1.0,354.0,2008,165000.0
895,90,Residencial_Baixa,64.0,7018,Pavimentada,Interno,SawyerW,Duplex,Um Andar,5,5,1979,1979,Media,Media,Laje,,,0.0,1535,4,2,8,2.0,400.0,2009,118858.0
896,60,Residencial_Baixa,71.0,7056,Pavimentada,Interno,NAmes,Casa Unifamiliar,Dois Andar,6,5,1963,1963,Media,Media,Blocos de Concreto,Media,Media,780.0,1796,4,1,8,2.0,483.0,2008,140000.0
897,30,Residencial_Media,50.0,8765,Pavimentada,Interno,IDOTRR,Casa Unifamiliar,Um Andar,4,6,1936,1950,Media,Media,Tijolos e Pedra,Media,Media,951.0,951,2,1,6,1.0,327.0,2006,106500.0
898,90,Residencial_Baixa,64.0,7018,Pavimentada,Interno,SawyerW,Duplex,Dois Andar,5,5,1979,1979,Media,Media,Laje,,,0.0,2240,6,2,12,2.0,528.0,2009,142953.0
900,20,Residencial_Baixa,65.0,6993,Pavimentada,Interno,Sawyer,Casa Unifamiliar,Um Andar,5,7,1961,1994,Media,Media,Blocos de Concreto,Media,Media,912.0,1236,3,1,6,1.0,288.0,2006,135000.0
901,20,Residencial_Baixa,,7340,Pavimentada,Interno,NAmes,Casa Unifamiliar,Um Andar,4,6,1971,1971,Media,Media,Blocos de Concreto,Media,Media,858.0,858,2,1,4,1.0,684.0,2007,110000.0
902,20,Residencial_Baixa,64.0,8712,Pavimentada,Interno,NAmes,Casa Unifamiliar,Um Andar,5,7,1957,2000,Media,Boa,Blocos de Concreto,Media,Media,992.0,1306,2,1,5,1.0,756.0,2009,153000.0
903,60,Residencial_Baixa,63.0,7875,Pavimentada,Interno,Gilbert,Casa Unifamiliar,Dois Andar,7,5,2003,2003,Boa,Media,Concreto Vazado,Boa,Media,783.0,1509,3,1,8,2.0,393.0,2006,180000.0
904,20,Residencial_Baixa,50.0,14859,Pavimentada,Fim de Rua,Gilbert,Casa Unifamiliar,Um Andar,7,5,2006,2006,Boa,Media,Concreto Vazado,Boa,Media,1670.0,1670,3,1,7,3.0,690.0,2006,240000.0
905,20,Residencial_Baixa,,6173,Pavimentada,Interno,Sawyer,Casa Unifamiliar,Um Andar,5,6,1967,1967,Media,Media,Blocos de Concreto,Media,Media,876.0,902,3,1,6,1.0,288.0,2007,125500.0
906,20,Residencial_Baixa,80.0,9920,Pavimentada,Interno,NAmes,Casa Unifamiliar,Um Andar,5,5,1954,1954,Media,Media,Blocos de Concreto,Media,Media,1056.0,1063,3,1,6,1.0,280.0,2010,128000.0
907,20,Residencial_Baixa,116.0,13501,Pavimentada,Esquina,Somerst,Casa Unifamiliar,Um Andar,8,5,2006,2006,Boa,Media,Concreto Vazado,Boa,Media,1623.0,1636,3,1,8,3.0,865.0,2007,255000.0
908,50,Residencial_Baixa,86.0,11500,Pavimentada,Interno,Crawfor,Casa Unifamiliar,Um e Meio Andar Finalizado,7,7,1936,1987,Boa,Media,Blocos de Concreto,Boa,Media,1017.0,2057,3,1,6,1.0,180.0,2006,250000.0
909,20,Residencial_Baixa,,8885,Pavimentada,Interno,Mitchel,Casa Unifamiliar,Um Andar,5,5,1983,1983,Media,Media,Blocos de Concreto,Boa,Media,864.0,902,2,1,5,2.0,484.0,2006,131000.0
910,60,Residencial_Baixa,149.0,12589,Pavimentada,Interno,Gilbert,Casa Unifamiliar,Dois Andar,6,5,2005,2005,Boa,Media,Concreto Vazado,Boa,Media,742.0,1484,3,1,8,2.0,390.0,2009,174000.0
911,90,Residencial_Baixa,80.0,11600,Pavimentada,Esquina,NAmes,Duplex,Dois Andar,5,5,1960,1960,Media,Media,Blocos de Concreto,Media,Media,1105.0,2274,5,2,12,2.0,480.0,2010,154300.0
912,20,Residencial_Baixa,,9286,Pavimentada,Fim de Rua,CollgCr,Casa Unifamiliar,Um Andar,5,7,1977,1989,Media,Media,Blocos de Concreto,Boa,Boa,1268.0,1268,3,1,5,1.0,252.0,2009,143500.0
913,30,Residencial_Media,51.0,6120,Pavimentada,Interno,BrkSide,Casa Unifamiliar,Um Andar,5,7,1925,1950,Media,Media,Tijolos e Pedra,Media,Media,768.0,1015,3,1,6,1.0,450.0,2006,88000.0
914,90,Residencial_Alta_Apartamento,82.0,6270,Pavimentada,Interno,Crawfor,Duplex,Dois Andar,5,6,1949,1950,Media,Media,Blocos de Concreto,Media,Media,1001.0,2002,4,2,8,3.0,871.0,2007,145000.0
915,160,Residencial_Alta_Vila,30.0,3000,Pavimentada,Interno,Somerst,Casa Geminada - final fileira,Dois Andar,6,5,2009,2009,Boa,Media,Concreto Vazado,Boa,Media,612.0,1224,2,1,4,2.0,528.0,2009,173733.0
916,160,Residencial_Media,21.0,2001,Pavimentada,Interno,MeadowV,Casa Geminada - meio de fileira,Dois Andar,4,5,1970,1970,Media,Media,Blocos de Concreto,Media,Media,546.0,1092,3,1,6,1.0,286.0,2007,75000.0
917,20,Comercial,50.0,9000,Pavimentada,Interno,IDOTRR,Casa Unifamiliar,Um Andar,2,3,1949,1950,Media,Media,Blocos de Concreto,Media,Media,480.0,480,1,1,4,1.0,308.0,2006,35311.0
918,20,Residencial_Baixa,,17140,Pavimentada,Interno,Edwards,Casa Unifamiliar,Um Andar,4,6,1956,1956,Media,Media,Blocos de Concreto,Media,Media,1134.0,1229,3,1,6,1.0,284.0,2009,135000.0
919,60,Residencial_Baixa,103.0,13125,Pavimentada,Esquina,SawyerW,Casa Unifamiliar,Dois Andar,7,5,1991,1991,Boa,Media,Concreto Vazado,Excelente,Media,1104.0,2127,4,1,8,3.0,833.0,2007,238000.0
920,20,Residencial_Baixa,87.0,11029,Pavimentada,Esquina,NAmes,Casa Unifamiliar,Um Andar,6,8,1958,2002,Excelente,Media,Blocos de Concreto,Boa,Media,1184.0,1414,3,1,6,2.0,601.0,2008,176500.0
921,60,Residencial_Baixa,70.0,8462,Pavimentada,Interno,SawyerW,Casa Unifamiliar,Dois Andar,6,5,1994,1994,Boa,Boa,Concreto Vazado,Boa,Boa,928.0,1721,3,1,7,2.0,471.0,2007,201000.0
922,90,Residencial_Baixa,67.0,8777,Pavimentada,Interno,Edwards,Duplex,Um e Meio Andar Finalizado,5,7,1900,2003,Media,Media,Blocos de Concreto,Media,Media,1272.0,2200,4,2,9,0.0,0.0,2008,145900.0
923,20,Residencial_Baixa,65.0,10237,Pavimentada,Interno,Gilbert,Casa Unifamiliar,Um Andar,6,5,2005,2006,Boa,Media,Concreto Vazado,Boa,Media,1316.0,1316,3,1,6,2.0,397.0,2006,169990.0
924,120,Residencial_Baixa,50.0,8012,Pavimentada,Interno,SawyerW,Casa Geminada - final fileira,Um Andar,6,5,1993,1994,Boa,Media,Concreto Vazado,Boa,Media,1604.0,1617,2,1,5,2.0,533.0,2008,193000.0
925,20,Residencial_Baixa,79.0,10240,Pavimentada,Interno,NWAmes,Casa Unifamiliar,Um Andar,6,6,1980,1980,Media,Boa,Blocos de Concreto,Boa,Media,1686.0,1686,3,1,7,2.0,612.0,2006,207500.0
926,20,Residencial_Baixa,,15611,Pavimentada,Esquina,NWAmes,Casa Unifamiliar,Um Andar,5,6,1977,1977,Media,Media,Concreto Vazado,Boa,Media,1126.0,1126,3,1,6,2.0,540.0,2008,175000.0
927,60,Residencial_Baixa,93.0,11999,Pavimentada,Interno,NridgHt,Casa Unifamiliar,Dois Andar,8,5,2003,2004,Boa,Media,Concreto Vazado,Boa,Media,1181.0,2374,4,1,10,3.0,656.0,2007,285000.0
928,60,Residencial_Baixa,,9900,Pavimentada,Interno,NWAmes,Casa Unifamiliar,Dois Andar,7,5,1968,1968,Media,Media,Blocos de Concreto,Media,Media,832.0,1978,4,1,9,2.0,486.0,2008,176000.0
929,20,Residencial_Baixa,,11838,Pavimentada,Interno,CollgCr,Casa Unifamiliar,Um Andar,8,5,2001,2001,Boa,Media,Concreto Vazado,Boa,Media,1753.0,1788,3,1,7,2.0,522.0,2009,236500.0
930,60,Residencial_Baixa,,13006,Pavimentada,Esquina,Gilbert,Casa Unifamiliar,Dois Andar,7,5,1997,1997,Media,Media,Concreto Vazado,Boa,Media,964.0,2236,4,1,8,2.0,642.0,2006,222000.0
931,20,Residencial_Baixa,73.0,8925,Pavimentada,Interno,Timber,Casa Unifamiliar,Um Andar,8,5,2007,2007,Boa,Media,Concreto Vazado,Boa,Media,1466.0,1466,3,1,7,3.0,610.0,2009,201000.0
932,20,Residencial_Baixa,70.0,9100,Pavimentada,Interno,NAmes,Casa Unifamiliar,Um Andar,5,6,1965,1965,Media,Media,Blocos de Concreto,Media,Media,925.0,925,2,1,5,1.0,429.0,2009,117500.0
933,20,Residencial_Baixa,84.0,11670,Pavimentada,Esquina,Somerst,Casa Unifamiliar,Um Andar,9,5,2006,2006,Excelente,Media,Concreto Vazado,Excelente,Boa,1905.0,1905,3,1,8,3.0,788.0,2007,320000.0
934,20,Residencial_Baixa,63.0,8487,Pavimentada,Frente Dupla,CollgCr,Casa Unifamiliar,Um Andar,7,5,2004,2004,Boa,Media,Concreto Vazado,Boa,Media,1500.0,1500,3,1,6,2.0,570.0,2009,190000.0
935,20,Residencial_Baixa,313.0,27650,Pavimentada,Interno,NAmes,Casa Unifamiliar,Um Andar,7,7,1960,2007,Media,Media,Blocos de Concreto,Boa,Media,585.0,2069,4,1,9,2.0,505.0,2008,242000.0
936,30,Residencial_Baixa,52.0,5825,Pavimentada,Interno,BrkSide,Casa Unifamiliar,Um Andar,4,5,1926,1953,Media,Boa,Concreto Vazado,Razoavel,Media,600.0,747,1,1,5,2.0,528.0,2006,79900.0
937,20,Residencial_Baixa,67.0,10083,Pavimentada,Interno,SawyerW,Casa Unifamiliar,Um Andar,7,5,2003,2003,Boa,Media,Concreto Vazado,Boa,Media,1176.0,1200,2,1,5,2.0,555.0,2009,184900.0
938,60,Residencial_Baixa,75.0,9675,Pavimentada,Interno,Somerst,Casa Unifamiliar,Dois Andar,7,5,2005,2005,Boa,Media,Concreto Vazado,Boa,Media,1113.0,1971,3,1,8,2.0,689.0,2009,253000.0
939,60,Residencial_Baixa,73.0,8760,Pavimentada,Interno,CollgCr,Casa Unifamiliar,Dois Andar,7,5,2006,2006,Boa,Media,Concreto Vazado,Boa,Boa,1391.0,1962,3,1,7,3.0,868.0,2006,239799.0
940,70,Residencial_Baixa,,24090,Pavimentada,Interno,ClearCr,Casa Unifamiliar,Dois Andar,7,7,1940,1950,Media,Boa,Blocos de Concreto,Media,Media,1032.0,2403,4,1,10,1.0,349.0,2010,244400.0
941,90,Residencial_Baixa,55.0,12640,Pavimentada,Interno,Mitchel,Duplex,Um Andar,6,5,1976,1976,Media,Media,Blocos de Concreto,Media,Media,1728.0,1728,4,2,8,2.0,574.0,2006,150900.0
942,60,Residencial_Baixa,,8755,Pavimentada,Frente Dupla,Gilbert,Casa Unifamiliar,Dois Andar,7,5,1999,1999,Boa,Media,Concreto Vazado,Boa,Media,992.0,2060,3,1,8,2.0,390.0,2009,214000.0
943,90,Residencial_Baixa,42.0,7711,Pavimentada,Interno,Edwards,Duplex,Um Andar,4,3,1977,1977,Media,Media,Concreto Vazado,Boa,Media,1440.0,1440,4,2,8,0.0,0.0,2007,150000.0
944,90,Residencial_Baixa,100.0,25000,Pavimentada,Interno,Mitchel,Duplex,Um Andar,5,4,1967,1967,Media,Media,Blocos de Concreto,Media,Media,1632.0,1632,4,2,8,2.0,576.0,2007,143000.0
945,20,Residencial_Baixa,,14375,Pavimentada,Fim de Rua,Timber,Casa Unifamiliar,Nivel Dividido,6,6,1958,1958,Media,Media,Blocos de Concreto,Media,Media,819.0,1344,3,1,7,2.0,525.0,2009,137500.0
946,50,Residencial_Media,98.0,8820,Pavimentada,Esquina,OldTown,Casa Unifamiliar,Um e Meio Andar Finalizado,5,6,1890,1996,Media,Media,Tijolos e Pedra,Media,Media,1088.0,1869,2,1,7,2.0,456.0,2009,124900.0
947,80,Residencial_Baixa,70.0,8163,Pavimentada,Interno,NAmes,Casa Unifamiliar,Nivel Dividido,5,6,1959,1959,Media,Boa,Blocos de Concreto,Media,Media,1144.0,1144,3,1,6,1.0,796.0,2006,143000.0
948,20,Residencial_Baixa,85.0,14536,Pavimentada,Interno,Timber,Casa Unifamiliar,Um Andar,8,5,2002,2003,Boa,Media,Concreto Vazado,Boa,Media,1616.0,1629,3,1,9,3.0,808.0,2007,270000.0
949,60,Residencial_Baixa,65.0,14006,Pavimentada,Interno,CollgCr,Casa Unifamiliar,Dois Andar,7,5,2002,2002,Boa,Media,Concreto Vazado,Boa,Media,936.0,1776,3,1,7,2.0,474.0,2006,192500.0
950,20,Residencial_Baixa,78.0,9360,Pavimentada,Interno,NWAmes,Casa Unifamiliar,Um Andar,6,7,1972,2006,Media,Media,Blocos de Concreto,Media,Media,1161.0,1381,3,1,5,2.0,676.0,2010,197500.0
951,20,Residencial_Baixa,60.0,7200,Pavimentada,Interno,NAmes,Casa Unifamiliar,Um Andar,5,8,1950,2002,Media,Media,Blocos de Concreto,Media,Media,864.0,864,3,1,5,2.0,720.0,2007,129000.0
952,20,Residencial_Alta_Apartamento,60.0,7800,Pavimentada,Esquina,SawyerW,Casa Unifamiliar,Um Andar,5,5,1965,1965,Media,Media,Blocos de Concreto,Media,Media,828.0,965,3,1,6,1.0,300.0,2006,119900.0
953,85,Residencial_Baixa,60.0,7200,Pavimentada,Interno,CollgCr,Casa Unifamiliar,Foyer Dividido,5,8,1972,2003,Media,Boa,Blocos de Concreto,Boa,Media,768.0,768,2,1,5,1.0,396.0,2009,133900.0
954,60,Residencial_Baixa,,11075,Pavimentada,Interno,Mitchel,Casa Unifamiliar,Dois Andar,5,4,1969,1969,Media,Media,Blocos de Concreto,Media,Media,784.0,1968,4,1,7,2.0,530.0,2008,172000.0
955,90,Residencial_Baixa,35.0,9400,Pavimentada,Fim de Rua,Edwards,Duplex,Foyer Dividido,6,5,1975,1975,Media,Media,Blocos de Concreto,Boa,Boa,945.0,980,4,0,4,0.0,0.0,2006,127500.0
956,90,Residencial_Alta_Apartamento,82.0,7136,Pavimentada,Interno,Crawfor,Duplex,Dois Andar,6,6,1946,1950,Media,Media,Blocos de Concreto,Boa,Media,979.0,1958,4,2,8,2.0,492.0,2007,145000.0
957,160,Residencial_Media,24.0,1300,Pavimentada,Interno,Blueste,Casa Geminada - final fileira,Dois Andar,6,6,1980,1980,Media,Media,Blocos de Concreto,Boa,Media,561.0,1229,2,1,5,2.0,462.0,2009,124000.0
958,20,Residencial_Baixa,70.0,7420,Pavimentada,Interno,Sawyer,Casa Unifamiliar,Um Andar,5,5,1962,1962,Media,Media,Blocos de Concreto,Media,Media,1057.0,1057,3,1,6,2.0,576.0,2007,132000.0
959,20,Residencial_Baixa,65.0,8450,Pavimentada,Interno,CollgCr,Casa Unifamiliar,Um Andar,7,5,2003,2003,Boa,Media,Concreto Vazado,Boa,Media,1337.0,1337,3,1,6,2.0,531.0,2007,185000.0
960,160,Residencial_Alta_Vila,24.0,2572,Pavimentada,Frente Dupla,Somerst,Casa Geminada - meio de fileira,Dois Andar,7,5,1999,1999,Boa,Media,Concreto Vazado,Boa,Media,696.0,1416,3,1,6,2.0,484.0,2010,155000.0
961,20,Residencial_Baixa,50.0,7207,Pavimentada,Interno,BrkSide,Casa Unifamiliar,Um Andar,5,7,1958,2008,Media,Boa,Blocos de Concreto,Media,Media,858.0,858,2,1,4,0.0,0.0,2010,116500.0
962,60,Residencial_Baixa,,12227,Pavimentada,Esquina,NWAmes,Casa Unifamiliar,Dois Andar,6,7,1977,1995,Media,Boa,Blocos de Concreto,Boa,Boa,1330.0,2872,4,1,11,2.0,619.0,2008,272000.0
963,160,Residencial_Baixa,24.0,2308,Pavimentada,Esquina,NPkVill,Casa Geminada - final fileira,Dois Andar,6,6,1976,1976,Media,Media,Blocos de Concreto,Boa,Media,804.0,1548,3,1,7,2.0,440.0,2007,155000.0
964,20,Residencial_Baixa,122.0,11923,Pavimentada,Esquina,CollgCr,Casa Unifamiliar,Um Andar,9,5,2007,2007,Boa,Media,Concreto Vazado,Excelente,Media,1800.0,1800,2,1,7,2.0,702.0,2009,239000.0
965,60,Residencial_Baixa,80.0,11316,Pavimentada,Esquina,Timber,Casa Unifamiliar,Dois Andar,7,5,2002,2003,Boa,Media,Concreto Vazado,Boa,Media,817.0,1894,4,1,8,2.0,510.0,2010,214900.0
966,60,Residencial_Baixa,65.0,10237,Pavimentada,Interno,Gilbert,Casa Unifamiliar,Dois Andar,6,5,2005,2007,Boa,Media,Concreto Vazado,Boa,Media,783.0,1484,3,1,8,2.0,393.0,2007,178900.0
967,50,Residencial_Baixa,130.0,9600,Pavimentada,Interno,Crawfor,Casa Unifamiliar,Um e Meio Andar Finalizado,5,7,1940,1950,Boa,Boa,Tijolos e Pedra,Media,Razoavel,728.0,1308,2,1,7,1.0,256.0,2009,160000.0
968,20,Residencial_Baixa,,7390,Pavimentada,Interno,NAmes,Casa Unifamiliar,Um Andar,5,7,1955,1955,Media,Media,Blocos de Concreto,Media,Media,1098.0,1098,3,1,6,1.0,260.0,2008,135000.0
969,50,Residencial_Media,50.0,5925,Pavimentada,Interno,OldTown,Casa Unifamiliar,Um e Meio Andar Finalizado,3,6,1910,1950,Media,Media,Tijolos e Pedra,Media,Media,600.0,968,2,1,6,0.0,0.0,2009,37900.0
970,190,Residencial_Baixa,75.0,10382,Pavimentada,Interno,NAmes,Conversao duas familias,Nivel Dividido,6,5,1958,1958,Media,Razoavel,Blocos de Concreto,Media,Media,588.0,1095,2,1,6,1.0,264.0,2006,140000.0
971,50,Residencial_Baixa,60.0,10800,Pavimentada,Interno,NAmes,Casa Unifamiliar,Um e Meio Andar Finalizado,4,4,1949,1950,Media,Media,Blocos de Concreto,Media,Media,720.0,1192,4,1,6,0.0,0.0,2006,135000.0
972,160,Residencial_Baixa,36.0,2268,Pavimentada,Interno,NridgHt,Casa Geminada - meio de fileira,Dois Andar,7,5,2003,2004,Boa,Media,Concreto Vazado,Boa,Media,764.0,1626,2,1,6,2.0,474.0,2009,173000.0
973,120,Residencial_Baixa,55.0,7892,Pavimentada,Interno,SawyerW,Casa Geminada - final fileira,Um Andar,6,5,1979,1979,Media,Media,Blocos de Concreto,Boa,Media,918.0,918,2,1,5,1.0,264.0,2010,99500.0
